date,Stockholm,Uppsala,Sörmland,Östergötland,Jönköping,Kronoberg,Kalmar,Gotland,Blekinge,Skåne,Halland,Västra Götaland,Värmland,Örebro,Västmanland,Dalarna,Gävleborg,Västernorrland,Jämtland,Västerbotten,Norrbotten,compartment
2020-09-05,23205,3811,2436,3850,5026,1446,893,319,611,4936,2231,18998,1202,2740,2769,2203,3216,1859,1211,868,1673,Icum
2020-09-06,23216,3811,2436,3855,5027,1446,893,319,612,4937,2233,19033,1207,2743,2769,2206,3216,1859,1211,868,1673,Icum
2020-09-07,23227,3816,2436,3862,5030,1451,894,319,612,4999,2249,19067,1208,2752,2782,2210,3225,1860,1212,871,1673,Icum
2020-09-08,23266,3830,2442,3878,5050,1464,896,319,615,5016,2265,19098,1217,2762,2793,2221,3232,1861,1214,876,1676,Icum
2020-09-09,23310,3842,2444,3891,5087,1478,897,320,616,5064,2283,19164,1220,2777,2798,2237,3240,1865,1219,877,1676,Icum
2020-09-10,23360,3847,2446,3903,5100,1489,898,322,616,5109,2292,19229,1222,2786,2805,2252,3243,1868,1219,877,1676,Icum
2020-09-11,23425,3869,2449,3914,5130,1499,900,322,616,5153,2306,19285,1224,2794,2808,2261,3243,1870,1220,883,1679,Icum
2020-09-12,23503,3884,2451,3921,5158,1504,900,322,616,5153,2307,19305,1225,2809,2811,2277,3250,1870,1220,891,1679,Icum
2020-09-13,23521,3886,2452,3926,5159,1506,901,322,616,5155,2312,19333,1227,2818,2819,2285,3258,1875,1220,891,1680,Icum
2020-09-14,23544,3889,2455,3928,5159,1518,901,323,617,5241,2325,19360,1228,2820,2837,2303,3262,1878,1220,891,1683,Icum
2020-09-15,23596,3898,2457,3941,5181,1538,905,323,621,5282,2333,19407,1228,2836,2842,2330,3275,1879,1221,896,1685,Icum
2020-09-16,23690,3910,2457,3949,5208,1549,908,324,622,5320,2348,19461,1238,2855,2846,2354,3277,1880,1222,900,1686,Icum
2020-09-17,23825,3929,2463,3961,5226,1556,910,324,626,5371,2359,19521,1242,2864,2854,2372,3282,1885,1224,910,1689,Icum
2020-09-18,23949,3938,2465,3968,5250,1571,911,326,626,5439,2395,19587,1248,2883,2863,2405,3289,1886,1230,911,1690,Icum
2020-09-19,24044,3952,2468,3973,5264,1586,911,327,629,5444,2396,19637,1254,2892,2873,2423,3292,1889,1238,923,1694,Icum
2020-09-20,24058,3955,2475,3980,5264,1594,912,327,630,5446,2396,19670,1254,2903,2875,2449,3295,1893,1238,933,1695,Icum
2020-09-21,24125,3955,2481,3988,5265,1597,914,327,645,5519,2428,19688,1254,2912,2889,2455,3301,1894,1239,935,1697,Icum
2020-09-22,24266,3977,2495,3993,5295,1625,916,327,657,5558,2431,19728,1254,2921,2913,2475,3308,1896,1244,963,1704,Icum
2020-09-23,24447,3991,2502,4001,5318,1643,916,327,673,5598,2451,19875,1257,2928,2947,2490,3320,1901,1246,963,1705,Icum
2020-09-24,24606,4014,2505,4014,5330,1662,917,327,677,5641,2484,19996,1264,2934,2956,2503,3332,1905,1262,998,1712,Icum
2020-09-25,24791,4033,2507,4037,5342,1688,920,329,697,5704,2500,20091,1266,2944,3039,2520,3353,1912,1264,1009,1723,Icum
2020-09-26,24946,4043,2514,4052,5352,1705,923,329,698,5705,2502,20112,1273,2952,3074,2531,3368,1918,1264,1010,1723,Icum
2020-09-27,24981,4060,2514,4061,5360,1706,923,330,707,5706,2503,20159,1275,2962,3074,2537,3368,1918,1265,1029,1723,Icum
2020-09-28,25062,4066,2515,4071,5362,1706,924,330,709,5819,2554,20202,1275,2971,3091,2541,3370,1920,1280,1029,1742,Icum
2020-09-29,25323,4100,2525,4098,5389,1729,928,330,726,5863,2576,20250,1276,2989,3116,2545,3388,1925,1290,1031,1755,Icum
2020-09-30,25544,4123,2530,4124,5413,1745,930,337,741,5958,2608,20334,1292,3015,3142,2568,3395,1927,1298,1053,1764,Icum
2020-10-01,25772,4159,2537,4136,5425,1768,933,340,751,6039,2638,20418,1301,3034,3164,2589,3411,1931,1301,1054,1773,Icum
2020-10-02,26007,4221,2540,4163,5452,1772,934,343,758,6116,2656,20503,1305,3069,3187,2613,3423,1944,1320,1066,1794,Icum
2020-10-03,26189,4275,2552,4183,5473,1782,937,344,775,6117,2658,20540,1318,3097,3197,2627,3443,1945,1320,1078,1797,Icum
2020-10-04,26233,4286,2552,4203,5474,1782,937,346,779,6119,2659,20561,1325,3120,3197,2638,3443,1948,1321,1083,1797,Icum
2020-10-05,26303,4325,2552,4222,5478,1783,937,347,781,6221,2690,20595,1326,3145,3212,2639,3443,1950,1335,1083,1810,Icum
2020-10-06,26600,4429,2562,4233,5504,1795,940,349,795,6252,2730,20691,1329,3182,3235,2646,3469,1953,1366,1084,1819,Icum
2020-10-07,26870,4496,2566,4242,5543,1817,947,350,798,6326,2760,20828,1338,3210,3256,2678,3487,1965,1378,1101,1838,Icum
2020-10-08,27179,4547,2583,4274,5584,1831,947,352,821,6412,2786,20918,1342,3271,3261,2694,3490,1973,1398,1115,1850,Icum
2020-10-09,27471,4555,2590,4308,5633,1839,951,356,824,6474,2808,21019,1348,3304,3285,2707,3507,1975,1440,1129,1888,Icum
2020-10-10,27663,4563,2606,4324,5666,1851,956,361,839,6483,2810,21085,1357,3342,3313,2722,3521,1986,1443,1137,1892,Icum
2020-10-11,27735,4571,2606,4333,5672,1851,958,361,840,6484,2814,21098,1359,3378,3313,2722,3521,1986,1445,1141,1893,Icum
2020-10-12,27825,4744,2606,4379,5672,1853,959,366,841,6605,2850,21136,1363,3417,3322,2752,3521,1988,1482,1141,1896,Icum
2020-10-13,28118,4805,2627,4464,5744,1875,963,368,848,6680,2867,21237,1367,3462,3358,2762,3539,2000,1500,1145,1905,Icum
2020-10-14,28437,4835,2642,4506,5789,1894,971,368,849,6812,2911,21390,1388,3515,3374,2799,3545,2002,1508,1157,1910,Icum
2020-10-15,28718,4899,2668,4555,5833,1919,976,368,857,6927,2917,21481,1401,3556,3404,2823,3557,2009,1535,1162,1939,Icum
2020-10-16,29058,4990,2684,4607,5885,1937,984,374,862,7093,2946,21687,1413,3611,3423,2850,3572,2020,1545,1182,1960,Icum
2020-10-17,29328,5020,2705,4659,5892,1970,992,375,871,7106,2947,21763,1435,3675,3433,2882,3581,2027,1551,1188,1980,Icum
2020-10-18,29391,5076,2705,4697,5946,1972,995,375,871,7117,2952,21804,1439,3709,3433,2883,3582,2027,1551,1191,1985,Icum
2020-10-19,29518,5124,2705,4747,5953,1980,1005,375,871,7432,2984,21889,1442,3753,3440,2886,3583,2028,1566,1191,2000,Icum
2020-10-20,29916,5189,2739,4806,6015,2033,1023,378,876,7524,3019,22106,1455,3839,3474,2938,3604,2041,1578,1197,2011,Icum
2020-10-21,30457,5239,2760,4911,6054,2078,1042,382,890,7833,3054,22282,1478,3910,3499,2960,3614,2050,1590,1208,2041,Icum
2020-10-22,30978,5281,2770,4994,6096,2117,1053,384,901,8116,3087,22576,1498,4010,3542,3007,3636,2057,1602,1220,2073,Icum
2020-10-23,31556,5347,2817,5082,6150,2177,1072,391,909,8383,3140,22897,1516,4103,3582,3056,3663,2069,1609,1246,2100,Icum
2020-10-24,32269,5392,2840,5173,6210,2282,1085,400,935,8406,3145,22997,1532,4233,3613,3093,3686,2078,1611,1256,2106,Icum
2020-10-25,32348,5425,2841,5209,6217,2284,1097,408,936,8435,3147,23176,1555,4317,3613,3096,3686,2083,1611,1262,2110,Icum
2020-10-26,32522,5507,2873,5283,6224,2288,1117,408,944,8668,3222,23350,1559,4449,3632,3106,3688,2083,1625,1262,2115,Icum
2020-10-27,32934,5570,2941,5467,6424,2366,1123,409,969,9005,3321,23808,1574,4565,3755,3181,3743,2122,1627,1297,2138,Icum
2020-10-28,34136,5683,3019,5570,6583,2450,1154,417,980,9513,3355,24418,1609,4690,3839,3255,3772,2139,1637,1343,2166,Icum
2020-10-29,35143,5809,3076,5722,6634,2574,1191,418,998,9995,3438,24944,1661,4821,3931,3361,3825,2145,1650,1385,2269,Icum
2020-10-30,36286,6051,3161,5924,6915,2660,1234,433,1039,10581,3585,25540,1714,5042,3994,3434,3862,2161,1662,1444,2324,Icum
2020-10-31,37822,6281,3232,6079,7079,2729,1273,458,1055,10612,3608,25743,1731,5164,4065,3496,3920,2196,1662,1496,2332,Icum
2020-11-01,38097,6308,3236,6209,7109,2750,1284,476,1077,10667,3614,26159,1757,5317,4081,3540,3926,2212,1664,1512,2335,Icum
2020-11-02,38337,6378,3237,6286,7130,2768,1288,506,1079,11168,3730,26296,1793,5478,4113,3561,3931,2212,1684,1515,2409,Icum
2020-11-03,39178,6486,3375,6457,7378,2814,1331,510,1085,11657,3877,26932,1838,5600,4286,3684,4054,2228,1701,1597,2439,Icum
2020-11-04,40706,6688,3494,6659,7579,2898,1416,519,1121,12219,3940,27539,1911,5752,4426,3754,4118,2306,1714,1698,2532,Icum
2020-11-05,42313,6972,3597,6814,7769,3120,1482,562,1154,12669,4052,28137,1974,5998,4461,3866,4219,2368,1736,1848,2622,Icum
2020-11-06,43439,7138,3745,6960,7919,3200,1536,611,1184,13072,4141,29119,2036,6210,4661,3996,4291,2458,1786,1945,2740,Icum
2020-11-07,45413,7189,3846,7171,8176,3361,1570,618,1211,13265,4162,29689,2081,6395,4831,4090,4354,2515,1800,2034,2867,Icum
2020-11-08,45792,7323,3851,7333,8187,3456,1602,662,1238,13388,4171,30224,2116,6542,4912,4161,4411,2544,1802,2147,2873,Icum
2020-11-09,46340,7488,3882,7485,8256,3480,1682,702,1246,14813,4516,30585,2157,6626,4995,4188,4419,2633,1837,2154,2976,Icum
2020-11-10,47594,7656,3998,7657,8554,3501,1766,738,1263,15484,4561,31185,2186,6821,5175,4305,4536,2755,1871,2311,3040,Icum
2020-11-11,49559,7888,4170,7771,8802,3677,1832,754,1309,16076,4603,32020,2273,7085,5384,4397,4732,2799,1929,2469,3137,Icum
2020-11-12,51254,8156,4290,7847,9086,3837,1909,784,1356,16688,4846,32790,2372,7332,5461,4578,4866,2925,1996,2587,3270,Icum
2020-11-13,53501,8395,4437,7915,9319,3991,2005,818,1393,17727,5139,33728,2452,7554,5776,4663,5029,3050,2004,2684,3380,Icum
2020-11-14,54865,8593,4498,8030,9454,4142,2029,864,1439,17814,5151,34100,2508,7735,5901,4772,5094,3132,2074,2829,3449,Icum
2020-11-15,55281,8680,4570,8092,9467,4181,2064,895,1462,17962,5157,34411,2535,7763,5998,4852,5176,3133,2080,2833,3462,Icum
2020-11-16,55925,8758,4643,8154,9501,4228,2105,912,1476,18596,5182,34670,2581,7883,6154,4901,5186,3291,2107,2841,3504,Icum
2020-11-17,57239,9021,4785,8258,9837,4259,2193,941,1481,19244,5233,35035,2632,8137,6267,4975,5344,3310,2191,3032,3642,Icum
2020-11-18,58674,9164,4996,8358,10042,4398,2251,962,1542,19875,5363,35950,2708,8250,6467,5062,5404,3450,2208,3159,3734,Icum
2020-11-19,60517,9565,5126,8441,10343,4541,2339,988,1653,21044,5525,37211,2790,8482,6735,5268,5802,3716,2353,3323,3864,Icum
2020-11-20,62391,9829,5262,8536,10512,4653,2428,1001,1662,21545,5641,37917,2874,8667,7034,5347,5997,3920,2432,3449,3987,Icum
2020-11-21,64072,10027,5364,8613,10712,4653,2476,1025,1707,21925,5680,38620,2889,8774,7161,5451,6182,4037,2498,3577,4133,Icum
2020-11-22,64802,10110,5366,8666,10764,4736,2512,1069,1713,22298,5696,38989,3000,8982,7261,5483,6193,4039,2526,3595,4198,Icum
2020-11-23,65793,10256,5416,8723,10790,4795,2565,1081,1764,23257,5868,39269,3026,9084,7473,5594,6245,4287,2565,3613,4411,Icum
2020-11-24,67274,10476,5547,8825,11056,4867,2635,1098,1830,24223,6005,39991,3081,9316,7714,5697,6477,4453,2589,3870,4525,Icum
2020-11-25,69312,10734,5695,8915,11198,5052,2773,1190,1878,25200,6227,40474,3190,9438,7919,5863,6671,4535,2671,4000,4680,Icum
2020-11-26,71809,11009,5799,9027,11447,5080,2863,1203,1948,25884,6307,41607,3266,9558,8177,5993,6921,4812,2740,4159,4909,Icum
2020-11-27,73999,11247,5904,9124,11577,5240,2987,1230,1963,27259,6465,42310,3345,9695,8330,6082,7158,4953,2791,4302,5019,Icum
2020-11-28,75184,11456,5973,9230,11689,5277,3082,1241,2025,27636,6472,43016,3376,9810,8449,6180,7226,5104,2830,4458,5091,Icum
2020-11-29,75928,11508,5975,9260,11827,5359,3170,1301,2078,27992,6474,43350,3467,9869,8597,6280,7404,5244,2882,4491,5102,Icum
2020-11-30,76982,11610,5981,9326,11847,5368,3255,1373,2080,28755,6952,43623,3494,9929,8704,6369,7434,5316,2896,4501,5243,Icum
2020-12-01,78787,11790,6158,9439,12064,5500,3342,1423,2182,29588,7161,44116,3560,10092,9030,6456,7639,5540,2987,4715,5288,Icum
2020-12-02,80849,12146,6246,9555,12255,5611,3427,1447,2288,30619,7204,44985,3700,10194,9296,6664,7928,5758,2999,4881,5352,Icum
2020-12-03,82731,12383,6348,9672,12440,5697,3550,1466,2388,32243,7403,45776,3780,10286,9539,6811,8223,5983,3099,5016,5556,Icum
2020-12-04,84710,12660,6455,9802,12675,5785,3650,1496,2446,34477,7524,46348,3892,10441,9741,6964,8507,6227,3140,5134,5654,Icum
2020-12-05,85946,12854,6538,9964,12868,5892,3744,1587,2518,35034,7530,47249,3952,10578,9900,7078,8746,6401,3156,5290,5767,Icum
2020-12-06,86392,12905,6539,10046,12888,5900,3788,1621,2536,35241,7538,47818,4019,10610,9928,7119,8804,6419,3205,5299,5780,Icum
2020-12-07,87235,13052,6559,10156,12917,5909,3849,1623,2544,36484,7795,48267,4087,10731,9997,7147,8863,6499,3212,5304,5947,Icum
2020-12-08,89246,13249,6755,10304,13181,6033,3917,1633,2706,37930,7900,49347,4138,10832,10288,7363,9231,6734,3280,5552,6004,Icum
2020-12-09,91807,13641,6912,10489,13454,6210,4067,1664,2808,39302,8134,50418,4272,10961,10574,7587,9569,6973,3364,5754,6061,Icum
2020-12-10,93624,13890,7030,10658,13586,6302,4190,1726,2866,40578,8265,51682,4367,11035,10825,7657,9943,7023,3381,5904,6182,Icum
2020-12-11,95655,14163,7129,10795,13811,6453,4306,1744,2949,41963,8448,52741,4508,11219,11061,7921,10298,7340,3444,6071,6412,Icum
2020-12-12,96996,14351,7183,10906,14087,6603,4456,1756,3068,43956,8713,53411,4585,11356,11210,8091,10341,7620,3542,6250,6488,Icum
2020-12-13,97690,14417,7247,11028,14103,6611,4517,1856,3092,44402,8732,54600,4652,11398,11213,8138,10363,7627,3560,6285,6495,Icum
2020-12-14,98688,14536,7270,11153,14136,6631,4594,1863,3107,45153,8784,55389,4677,11508,11313,8155,10417,7736,3583,6293,6574,Icum
2020-12-15,100500,14877,7447,11253,14467,6688,4704,1899,3267,46553,9061,55991,4823,11638,11612,8440,10457,7969,3684,6603,6628,Icum
2020-12-16,102946,15141,7581,11503,14751,7003,4854,1929,3391,48882,9351,56667,4896,11760,11835,8711,10594,8269,3785,6745,6791,Icum
2020-12-17,104673,15394,7739,11700,15028,7157,5032,1940,3486,50829,9567,58850,5055,11858,12069,8928,11562,8504,3859,6893,6902,Icum
2020-12-18,106499,15721,7862,11870,15255,7339,5198,2015,3595,52202,9897,60375,5164,11910,12126,9104,12161,8782,3907,7029,6931,Icum
2020-12-19,107631,16001,8002,12001,15513,7527,5280,2022,3682,52610,9918,61807,5251,12091,12236,9243,12513,8925,3961,7186,7051,Icum
2020-12-20,108136,16048,8007,12104,15531,7549,5363,2052,3713,53744,9930,62821,5298,12216,12376,9273,12869,8927,3971,7220,7055,Icum
2020-12-21,108908,16183,8083,12324,15567,7562,5409,2056,3729,56015,10196,63607,5319,12323,12456,9298,12902,9050,3976,7276,7124,Icum
2020-12-22,110443,16327,8223,12454,15906,7806,5540,2090,3929,57188,10446,64552,5454,12445,12667,9593,12984,9254,4075,7414,7168,Icum
2020-12-23,112737,16802,8457,12712,16190,8052,5888,2109,4070,60107,10941,66360,5575,12607,12838,9839,13405,9486,4153,7741,7265,Icum
2020-12-24,113897,17035,8603,12839,16301,8248,5980,2141,4215,61349,10962,66604,5664,12725,13087,9976,13844,9575,4203,7841,7281,Icum
2020-12-25,114501,17106,8613,12884,16428,8261,6077,2150,4231,61948,10990,67157,5677,12856,13250,10016,14040,9611,4205,7843,7319,Icum
2020-12-26,115417,17186,8661,12931,16440,8273,6093,2158,4236,62374,11017,68311,5683,12915,13251,10036,14080,9646,4207,7865,7349,Icum
2020-12-27,115597,17252,8750,12993,16698,8297,6127,2173,4413,62716,11048,69250,5798,13027,13406,10248,14129,9748,4316,7866,7485,Icum
2020-12-28,116534,17408,8817,13254,16728,8331,6190,2182,4433,64878,11903,70819,5819,13151,13532,10291,14386,9855,4328,7980,7609,Icum
2020-12-29,118296,17710,9031,13860,17114,8608,6466,2200,4699,66763,12438,71751,5973,13262,13559,10598,14475,10132,4447,8274,7644,Icum
2020-12-30,119938,18092,9251,14071,17464,8981,6670,2223,4911,69088,12939,73660,6135,13454,14016,10807,15168,10275,4525,8408,7683,Icum
2020-12-31,120714,18323,9409,14441,17779,9248,6848,2252,5092,70456,12982,74965,6274,13648,14201,10995,15491,10568,4613,8552,7907,Icum
2021-01-01,120953,18408,9414,14579,17804,9261,6926,2272,5123,71431,13000,75681,6286,13718,14269,11015,15524,10581,4616,8565,7950,Icum
2021-01-02,121713,18536,9454,14634,17827,9271,7009,2281,5143,71632,13044,76629,6300,13810,14269,11024,15551,10585,4623,8601,7970,Icum
2021-01-03,121874,18614,9550,14701,18099,9285,7047,2288,5327,71911,13074,77442,6411,13894,14273,11235,15561,10748,4718,8608,8000,Icum
2021-01-04,122966,18697,9608,15120,18149,9337,7221,2311,5338,74382,14011,78089,6426,14046,14522,11263,15824,10788,4727,8788,8028,Icum
2021-01-05,124279,19011,9905,15387,18581,9569,7380,2347,5622,75964,14445,78814,6515,14162,14693,11499,16127,11026,4846,8930,8085,Icum
2021-01-06,125099,19231,10016,15641,18724,9888,7527,2371,5770,76599,14493,79738,6614,14271,14880,11632,16307,11165,4944,9017,8288,Icum
2021-01-07,126170,19329,10079,15844,18935,9919,7781,2374,5788,78714,14966,81792,6636,14447,14948,11656,16392,11242,4956,9063,8332,Icum
2021-01-08,126998,19513,10271,16036,19228,10140,7964,2405,5974,79992,15247,82762,6766,14537,14963,11810,16468,11380,5062,9171,8368,Icum
2021-01-09,127461,19681,10381,16132,19465,10314,8060,2435,6102,81212,15296,83435,6833,14703,15286,11934,16676,11483,5116,9268,8517,Icum
2021-01-10,127676,19734,10386,16170,19495,10322,8126,2440,6115,81967,15312,84224,6844,14734,15354,11949,16832,11496,5122,9270,8539,Icum
2021-01-11,128204,19783,10419,16597,19528,10333,8231,2440,6135,83828,15671,85071,6882,14853,15362,11961,16856,11525,5136,9282,8658,Icum
2021-01-12,129258,19964,10558,16853,19818,10528,8341,2465,6361,84302,16068,85841,6963,14925,15512,12150,16995,11764,5240,9437,8746,Icum
2021-01-13,129974,20086,10648,17169,20024,10670,8496,2476,6474,86593,16334,87170,7023,15069,15623,12252,17110,11838,5289,9467,8899,Icum
2021-01-14,130519,20222,10768,17353,20192,10778,8653,2499,6576,87584,16560,88339,7092,15138,15726,12362,17265,11944,5327,9521,9009,Icum
2021-01-15,131056,20363,10845,17573,20354,10882,8759,2509,6645,88471,16763,89321,7136,15221,15853,12463,17351,12051,5354,9596,9066,Icum
2021-01-16,131291,20402,10852,17631,20522,11001,8786,2522,6729,88779,16804,89821,7181,15303,15887,12550,17398,12113,5391,9665,9164,Icum
2021-01-17,131431,20424,10890,17682,20539,11005,8851,2523,6736,89104,16814,90225,7189,15349,15926,12557,17452,12113,5391,9666,9175,Icum
2021-01-18,131720,20506,10911,18006,20566,11010,8882,2525,6742,89812,16997,90376,7208,15409,15935,12583,17467,12165,5393,9674,9267,Icum
2021-01-19,132700,20575,11021,18189,20846,11182,8968,2538,6895,90807,17297,90772,7274,15499,16076,12740,17589,12316,5489,9789,9324,Icum
2021-01-20,133397,20694,11130,18395,21039,11263,9141,2547,6956,91751,17508,92049,7315,15624,16197,12831,17711,12427,5538,9853,9466,Icum
2021-01-21,133983,20886,11201,18544,21220,11381,9256,2559,7014,92812,17716,92854,7360,15701,16214,12924,17784,12527,5571,9919,9603,Icum
2021-01-22,134535,20998,11256,18738,21358,11512,9341,2563,7066,93605,17899,93610,7404,15801,16367,12982,17876,12585,5591,9979,9685,Icum
2021-01-23,134859,21082,11301,18794,21547,11629,9397,2579,7106,94022,17951,94042,7442,15902,16420,13054,17947,12629,5629,10052,9735,Icum
2021-01-24,134976,21118,11302,18836,21560,11633,9410,2580,7115,94331,17967,94481,7455,15931,16466,13068,17958,12633,5639,10054,9753,Icum
2021-01-25,135238,21119,11361,19018,21573,11646,9468,2580,7116,94914,18177,94759,7467,15982,16482,13078,17964,12684,5649,10066,9809,Icum
2021-01-26,136326,21272,11454,19182,21875,11810,9487,2589,7184,95461,18403,95243,7557,16050,16561,13196,18103,12804,5711,10180,9888,Icum
2021-01-27,136904,21380,11513,19329,22100,11924,9632,2595,7221,96347,18685,96182,7614,16107,16652,13247,18109,12920,5737,10239,10004,Icum
2021-01-28,137326,21480,11572,19440,22274,12047,9679,2600,7270,96657,18799,96593,7664,16152,16664,13300,18117,12997,5779,10310,10089,Icum
2021-01-29,138033,21582,11607,19633,22437,12149,9766,2600,7298,97473,19051,97773,7713,16252,16716,13348,18206,13085,5809,10384,10146,Icum
2021-01-30,138347,21640,11631,19758,22589,12233,9803,2610,7327,98088,19072,98327,7748,16312,16838,13404,18357,13129,5848,10489,10206,Icum
2021-01-31,138481,21678,11633,19850,22596,12236,9839,2610,7329,98430,19095,98636,7762,16355,16883,13410,18391,13145,5854,10491,10216,Icum
2021-02-01,138853,21709,11679,19927,22605,12239,9862,2610,7333,98857,19243,98876,7773,16387,16891,13419,18406,13192,5865,10496,10249,Icum
2021-02-02,139685,21838,11765,20060,22900,12343,9939,2615,7419,99450,19563,99701,7871,16432,16966,13510,18461,13344,5950,10683,10291,Icum
2021-02-03,140182,21922,11823,20204,23073,12461,10036,2618,7445,100249,19769,100370,7910,16518,17066,13559,18613,13446,5980,10825,10454,Icum
2021-02-04,140776,22058,11874,20328,23207,12521,10097,2627,7477,100834,19932,101095,7986,16569,17127,13619,18738,13537,6022,10956,10539,Icum
2021-02-05,141369,22152,11931,20475,23390,12621,10146,2627,7500,101321,20105,101846,8057,16639,17153,13649,18846,13628,6058,11096,10570,Icum
2021-02-06,141547,22204,11951,20594,23527,12697,10172,2628,7537,101646,20128,102460,8097,16704,17218,13708,18946,13714,6098,11279,10656,Icum
2021-02-07,141703,22239,11954,20698,23537,12700,10189,2630,7540,101861,20138,102782,8111,16732,17228,13717,18983,13716,6105,11287,10674,Icum
2021-02-08,142201,22296,11957,20784,23548,12720,10201,2631,7544,102143,20329,102973,8114,16763,17238,13721,18993,13730,6113,11297,10733,Icum
2021-02-09,143005,22462,12071,20912,23830,12844,10242,2632,7586,102348,20641,103679,8218,16815,17331,13814,19206,13890,6171,11615,10786,Icum
2021-02-10,143719,22593,12144,21035,24041,12948,10325,2643,7619,103234,20837,104746,8280,16873,17372,13875,19307,13969,6213,11787,10891,Icum
2021-02-11,144514,22684,12197,21146,24233,13067,10389,2650,7645,103925,21056,105535,8322,16931,17400,13942,19415,14038,6250,11941,10975,Icum
2021-02-12,145247,22794,12273,21258,24410,13129,10438,2654,7665,104440,21278,106249,8383,16985,17489,13983,19553,14124,6282,12131,11059,Icum
2021-02-13,145524,22906,12311,21411,24594,13208,10471,2657,7688,104795,21290,107037,8437,17058,17552,14045,19666,14185,6322,12314,11124,Icum
2021-02-14,145701,22949,12312,21485,24602,13209,10489,2657,7691,105017,21311,107502,8453,17120,17569,14049,19698,14186,6327,12320,11159,Icum
2021-02-15,146372,22967,12374,21526,24605,13249,10520,2657,7694,105366,21485,107811,8475,17177,17578,14059,19738,14194,6334,12350,11176,Icum
2021-02-16,147251,23101,12475,21672,24905,13295,10634,2659,7744,105844,21759,108450,8570,17251,17654,14155,19800,14297,6343,12769,11285,Icum
2021-02-17,148315,23265,12554,21833,25148,13463,10710,2662,7774,106460,22020,109463,8623,17328,17734,14214,20041,14392,6446,12976,11457,Icum
2021-02-18,149323,23406,12618,21983,25317,13531,10800,2664,7798,107051,22210,110081,8700,17379,17809,14292,20278,14454,6485,13196,11637,Icum
2021-02-19,150173,23523,12703,22103,25491,13598,10876,2668,7823,107652,22454,110879,8790,17444,17868,14368,20437,14524,6529,13384,11753,Icum
2021-02-20,150499,23625,12770,22251,25678,13660,10898,2672,7863,107995,22477,111557,8832,17531,17922,14426,20573,14564,6592,13584,11852,Icum
2021-02-21,150777,23674,12770,22332,25681,13662,10928,2672,7864,108241,22493,112265,8863,17559,17938,14429,20606,14586,6592,13589,11899,Icum
2021-02-22,151647,23716,12804,22434,25693,13665,10975,2673,7866,108502,22746,112855,8876,17651,17975,14440,20667,14587,6596,13599,11993,Icum
2021-02-23,153173,23893,12935,22578,26058,13735,11123,2676,7903,108945,23070,113595,8985,17712,18024,14574,20854,14706,6701,13998,12126,Icum
2021-02-24,154208,24019,13067,22710,26256,13819,11226,2682,7916,109580,23401,114716,9049,17831,18126,14652,21046,14782,6765,14193,12297,Icum
2021-02-25,155146,24152,13187,22850,26483,13885,11314,2688,7944,110065,23646,116126,9115,17887,18163,14749,21249,14843,6823,14378,12478,Icum
2021-02-26,156318,24262,13288,23020,26674,13940,11414,2692,7964,110604,23874,117102,9161,17900,18221,14824,21590,14895,6862,14544,12605,Icum
2021-02-27,156851,24368,13361,23121,26874,14003,11444,2705,7983,110902,23885,117831,9217,18097,18289,14909,21716,14956,6921,14740,12688,Icum
2021-02-28,157107,24404,13366,23231,26877,14005,11473,2705,7985,111145,23892,118207,9246,18126,18289,14911,21777,14968,6923,14742,12724,Icum
